ticker,date,close,high,low,open,volume
ADANIENT.NS,2025-12-16,2247.89990234375,2276.800048828125,2232.10009765625,2270.0,654714
ADANIENT.NS,2025-12-17,2232.5,2255.0,2221.0,2247.60009765625,651509
ADANIENT.NS,2025-12-18,2229.300048828125,2245.0,2211.10009765625,2236.39990234375,508238
ADANIENT.NS,2025-12-19,2239.0,2250.0,2210.0,2249.0,880005
ADANIENT.NS,2025-12-22,2263.5,2274.0,2245.89990234375,2260.0,599195
ADANIENT.NS,2025-12-23,2248.800048828125,2273.60009765625,2245.0,2272.5,450112
ADANIENT.NS,2025-12-24,2222.699951171875,2258.800048828125,2217.39990234375,2250.0,825693
ADANIENT.NS,2025-12-26,2229.89990234375,2250.89990234375,2218.0,2229.300048828125,566237
ADANIENT.NS,2025-12-29,2203.199951171875,2238.199951171875,2196.0,2232.0,690691
ADANIENT.NS,2025-12-30,2214.699951171875,2219.0,2195.0,2204.800048828125,935026
ADANIENT.NS,2025-12-31,2239.699951171875,2246.39990234375,2216.300048828125,2216.300048828125,779141
ADANIENT.NS,2026-01-01,2260.0,2287.39990234375,2241.0,2249.0,1046220
ADANIENT.NS,2026-01-02,2279.800048828125,2283.699951171875,2259.0,2260.0,715242
ADANIENT.NS,2026-01-05,2279.5,2303.89990234375,2274.300048828125,2287.0,696380
ADANIENT.NS,2026-01-06,2259.10009765625,2290.39990234375,2248.10009765625,2288.89990234375,698294
ADANIENT.NS,2026-01-07,2274.10009765625,2284.0,2243.0,2265.0,529451
ADANIENT.NS,2026-01-08,2214.0,2275.89990234375,2205.0,2275.0,792800
ADANIENT.NS,2026-01-09,2153.699951171875,2216.0,2145.0,2214.10009765625,1570376
ADANIENT.NS,2026-01-12,2171.60009765625,2180.0,2119.0,2156.60009765625,1257197
ADANIENT.NS,2026-01-13,2158.5,2187.800048828125,2141.10009765625,2187.800048828125,791556
ADANIENT.NS,2026-01-14,2153.300048828125,2169.0,2142.0,2156.0,618139
ADANIENT.NS,2026-01-15,2153.300048828125,2153.300048828125,2153.300048828125,2153.300048828125,0
ADANIENT.NS,2026-01-16,2157.300048828125,2193.89990234375,2152.10009765625,2162.800048828125,758469
ADANIENT.NS,2026-01-19,2134.60009765625,2156.800048828125,2123.0,2155.0,749495
ADANIENT.NS,2026-01-20,2055.10009765625,2139.89990234375,2040.0,2134.0,1160975
ADANIENT.NS,2026-01-21,2032.199951171875,2068.199951171875,2004.0999755859375,2056.5,1354644
ADANIENT.NS,2026-01-22,2086.39990234375,2102.89990234375,2051.0,2055.89990234375,942721
ADANIENT.NS,2026-01-23,1864.199951171875,2082.5,1848.0,2080.5,7492631
ADANIENT.NS,2026-01-27,1959.5,1973.9000244140625,1893.0,1909.0,5449633
ADANIENT.NS,2026-01-28,1994.699951171875,2004.0,1952.0,1985.0,2073198
ADANIENT.NS,2026-01-29,2019.199951171875,2029.0999755859375,1972.0,1999.800048828125,1391239
ADANIENT.NS,2026-01-30,2020.4000244140625,2038.800048828125,1992.199951171875,2005.0,1230915
ADANIENT.NS,2026-02-02,1995.4000244140625,2002.199951171875,1934.0,1956.5999755859375,1229270
ADANIENT.NS,2026-02-03,2202.60009765625,2233.39990234375,2131.10009765625,2150.0,6918581
ADANIENT.NS,2026-02-04,2228.199951171875,2246.0,2189.199951171875,2220.0,2051918
ADANIENT.NS,2026-02-05,2236.60009765625,2243.699951171875,2210.0,2232.0,992382
ADANIENT.NS,2026-02-06,2226.39990234375,2238.0,2200.39990234375,2226.10009765625,933650
ADANIENT.NS,2026-02-09,2250.10009765625,2288.0,2240.0,2250.0,1650899
ADANIENT.NS,2026-02-10,2228.39990234375,2268.300048828125,2171.0,2259.0,1670672
ADANIENT.NS,2026-02-11,2234.39990234375,2237.699951171875,2215.10009765625,2232.89990234375,682320
ADANIENT.NS,2026-02-12,2211.800048828125,2229.5,2201.0,2229.0,649585
ADANIENT.NS,2026-02-13,2136.60009765625,2210.0,2124.199951171875,2210.0,1489548
ADANIENT.NS,2026-02-16,2184.60009765625,2190.89990234375,2103.199951171875,2124.199951171875,1824808
ADANIENT.NS,2026-02-17,2242.89990234375,2252.0,2170.0,2170.0,1931699
ADANIENT.NS,2026-02-18,2211.199951171875,2254.0,2188.10009765625,2254.0,1149398
ADANIENT.NS,2026-02-19,2156.699951171875,2218.89990234375,2151.0,2218.89990234375,1101633
ADANIENT.NS,2026-02-20,2160.800048828125,2174.39990234375,2152.10009765625,2160.0,738454
ADANIENT.NS,2026-02-23,2191.0,2203.0,2155.300048828125,2180.0,1103960
ADANIENT.NS,2026-02-24,2183.0,2204.699951171875,2162.199951171875,2168.60009765625,1152423
ADANIENT.NS,2026-02-25,2231.699951171875,2237.300048828125,2180.10009765625,2193.199951171875,1474187
ADANIENT.NS,2026-02-26,2216.39990234375,2232.39990234375,2200.10009765625,2230.0,915342
ADANIENT.NS,2026-02-27,2161.800048828125,2216.39990234375,2153.0,2210.0,1433096
ADANIENT.NS,2026-03-02,2124.60009765625,2147.89990234375,2073.699951171875,2093.0,2134522
ADANIENT.NS,2026-03-04,2076.5,2104.60009765625,2037.5,2104.60009765625,1585848
ADANIENT.NS,2026-03-05,2089.199951171875,2100.0,2040.0,2094.0,1231524
ADANIENT.NS,2026-03-06,2039.9000244140625,2090.0,2030.199951171875,2079.10009765625,1696027
ADANIENT.NS,2026-03-09,1999.199951171875,2006.0,1940.4000244140625,1985.0,1305447
ADANIENT.NS,2026-03-10,1996.5,2030.0,1982.199951171875,2030.0,1680405
ADANIENT.NS,2026-03-11,1974.699951171875,2027.4000244140625,1970.0,2006.5999755859375,1088294
ADANIENT.NS,2026-03-12,2002.0,2026.0,1947.0999755859375,1960.0,1473773
ADANIENT.NS,2026-03-13,1961.0999755859375,2008.5999755859375,1945.0,1999.9000244140625,1195448
ADANIENT.NS,2026-03-16,1978.0,1994.800048828125,1946.5999755859375,1961.0,1465828
ADANIENT.NS,2026-03-17,1975.4000244140625,1990.0,1945.0,1989.9000244140625,1268988
ADANIENT.NS,2026-03-18,2007.199951171875,2027.0,1982.199951171875,1988.9000244140625,1041095
ADANIENT.NS,2026-03-19,1936.800048828125,1988.5999755859375,1930.0,1984.0,1510588
ADANIENT.NS,2026-03-20,1927.0999755859375,1974.4000244140625,1919.9000244140625,1951.0,1175662
ADANIENT.NS,2026-03-23,1833.0,1910.0999755859375,1820.5,1910.0,2370668
ADANIENT.NS,2026-03-24,1817.9000244140625,1893.0,1813.699951171875,1892.699951171875,11211381
ADANIENT.NS,2026-03-25,1886.5999755859375,1911.0,1839.199951171875,1847.9000244140625,2537690
ADANIENT.NS,2026-03-27,1823.0,1883.199951171875,1816.5,1880.0,2585257
ADANIPORTS.NS,2025-11-18,1495.0,1518.9000244140625,1490.199951171875,1518.9000244140625,1818617
ADANIPORTS.NS,2025-11-19,1484.199951171875,1499.5,1478.0,1499.0,1746304
ADANIPORTS.NS,2025-11-20,1491.0999755859375,1505.0,1487.5999755859375,1500.0,1459401
ADANIPORTS.NS,2025-11-21,1479.800048828125,1492.300048828125,1467.0999755859375,1492.0,1165365
ADANIPORTS.NS,2025-11-24,1485.9000244140625,1490.199951171875,1471.300048828125,1482.0,2485518
ADANIPORTS.NS,2025-11-25,1483.9000244140625,1492.4000244140625,1474.5,1490.0,1355333
ADANIPORTS.NS,2025-11-26,1506.199951171875,1523.0,1484.300048828125,1484.300048828125,3986754
ADANIPORTS.NS,2025-11-27,1509.0999755859375,1513.9000244140625,1501.0,1511.800048828125,861910
ADANIPORTS.NS,2025-11-28,1516.9000244140625,1534.300048828125,1503.0999755859375,1510.0,2612938
ADANIPORTS.NS,2025-12-01,1530.5,1549.0,1523.0,1530.0,4059126
ADANIPORTS.NS,2025-12-02,1518.0999755859375,1530.0,1510.0,1528.0999755859375,1974536
ADANIPORTS.NS,2025-12-03,1497.699951171875,1524.0,1488.5999755859375,1514.0,1958074
ADANIPORTS.NS,2025-12-04,1505.5999755859375,1509.0999755859375,1490.199951171875,1497.699951171875,1591805
ADANIPORTS.NS,2025-12-05,1509.4000244140625,1514.0,1493.300048828125,1504.5999755859375,1141428
ADANIPORTS.NS,2025-12-08,1480.5,1510.9000244140625,1472.5999755859375,1509.4000244140625,1070689
ADANIPORTS.NS,2025-12-09,1497.199951171875,1499.199951171875,1460.9000244140625,1476.9000244140625,1327921
ADANIPORTS.NS,2025-12-10,1498.0999755859375,1521.0,1493.5999755859375,1500.0,1677388
ADANIPORTS.NS,2025-12-11,1504.0,1515.0,1495.0,1496.0,1451645
ADANIPORTS.NS,2025-12-12,1522.800048828125,1527.4000244140625,1509.5,1512.0,1152570
ADANIPORTS.NS,2025-12-15,1512.5999755859375,1522.800048828125,1508.0999755859375,1522.800048828125,850425
ADANIPORTS.NS,2025-12-16,1499.0,1512.5999755859375,1494.199951171875,1512.5999755859375,1122212
ADANIPORTS.NS,2025-12-17,1486.300048828125,1500.0,1479.300048828125,1494.0999755859375,964352
ADANIPORTS.NS,2025-12-18,1495.699951171875,1498.0,1476.0,1486.4000244140625,683681
ADANIPORTS.NS,2025-12-19,1496.4000244140625,1503.699951171875,1490.699951171875,1495.0,1276175
ADANIPORTS.NS,2025-12-22,1508.699951171875,1515.0,1497.5,1497.5,1116833
ADANIPORTS.NS,2025-12-23,1493.5999755859375,1513.800048828125,1491.199951171875,1508.699951171875,928446
ADANIPORTS.NS,2025-12-24,1494.300048828125,1507.199951171875,1492.0,1503.0,1318023
ADANIPORTS.NS,2025-12-26,1487.0999755859375,1501.4000244140625,1485.0,1499.5999755859375,876540
ADANIPORTS.NS,2025-12-29,1454.4000244140625,1487.0999755859375,1451.0,1487.0999755859375,1568472
ADANIPORTS.NS,2025-12-30,1461.199951171875,1470.5,1447.300048828125,1450.0,3463973
ADANIPORTS.NS,2025-12-31,1469.800048828125,1475.0,1461.300048828125,1468.5,707055
ADANIPORTS.NS,2026-01-01,1481.0999755859375,1490.9000244140625,1470.4000244140625,1472.800048828125,981252
ADANIPORTS.NS,2026-01-02,1489.5,1495.0,1478.300048828125,1480.0999755859375,1251176
ADANIPORTS.NS,2026-01-05,1493.0,1496.800048828125,1479.0999755859375,1488.0,790039
ADANIPORTS.NS,2026-01-06,1473.199951171875,1493.0,1470.699951171875,1490.0,1675609
ADANIPORTS.NS,2026-01-07,1465.300048828125,1480.4000244140625,1459.0,1473.199951171875,2124534
ADANIPORTS.NS,2026-01-08,1465.199951171875,1489.0,1460.300048828125,1468.0,1974347
ADANIPORTS.NS,2026-01-09,1435.9000244140625,1463.0,1431.0,1463.0,2280396
ADANIPORTS.NS,2026-01-12,1443.5,1447.0999755859375,1403.9000244140625,1435.9000244140625,1539180
ADANIPORTS.NS,2026-01-13,1428.5999755859375,1449.0,1420.0,1443.5,919873
ADANIPORTS.NS,2026-01-14,1430.0,1438.9000244140625,1423.0,1429.0,1278819
ADANIPORTS.NS,2026-01-15,1430.0,1430.0,1430.0,1430.0,0
ADANIPORTS.NS,2026-01-16,1421.9000244140625,1448.0,1416.0999755859375,1430.0,1556318
ADANIPORTS.NS,2026-01-19,1403.0,1421.0,1395.5999755859375,1421.0,1130162
ADANIPORTS.NS,2026-01-20,1367.5999755859375,1412.9000244140625,1359.5999755859375,1409.0,1799611
ADANIPORTS.NS,2026-01-21,1378.5999755859375,1390.4000244140625,1345.0,1371.699951171875,2141532
ADANIPORTS.NS,2026-01-22,1414.199951171875,1421.699951171875,1388.5,1400.0,1689638
ADANIPORTS.NS,2026-01-23,1308.4000244140625,1417.0,1292.0,1417.0,6380222
ADANIPORTS.NS,2026-01-27,1363.9000244140625,1368.300048828125,1322.0,1334.300048828125,3838632
ADANIPORTS.NS,2026-01-28,1381.9000244140625,1384.300048828125,1363.699951171875,1373.9000244140625,2938285
ADANIPORTS.NS,2026-01-29,1417.800048828125,1429.0,1371.5999755859375,1384.9000244140625,3918681
ADANIPORTS.NS,2026-01-30,1419.800048828125,1428.5,1407.0,1417.800048828125,2227414
ADANIPORTS.NS,2026-02-02,1403.0999755859375,1406.0,1348.0,1348.0,2796673
ADANIPORTS.NS,2026-02-03,1530.800048828125,1537.0,1477.199951171875,1477.199951171875,11977119
ADANIPORTS.NS,2026-02-04,1567.9000244140625,1572.300048828125,1508.5,1529.9000244140625,6632728
ADANIPORTS.NS,2026-02-05,1570.199951171875,1577.699951171875,1548.5999755859375,1568.0,3285127
ADANIPORTS.NS,2026-02-06,1550.699951171875,1575.5,1527.0,1563.0,4429173
ADANIPORTS.NS,2026-02-09,1561.699951171875,1583.9000244140625,1554.5,1575.9000244140625,1761025
ADANIPORTS.NS,2026-02-10,1554.699951171875,1568.0,1525.0,1565.0,1643366
ADANIPORTS.NS,2026-02-11,1553.4000244140625,1559.4000244140625,1539.199951171875,1554.699951171875,1359416
ADANIPORTS.NS,2026-02-12,1543.699951171875,1551.0,1532.5,1542.0999755859375,1107584
ADANIPORTS.NS,2026-02-13,1519.0,1543.0,1507.0,1543.0,1838361
ADANIPORTS.NS,2026-02-16,1540.0999755859375,1545.5,1495.300048828125,1517.5,1644108
ADANIPORTS.NS,2026-02-17,1566.300048828125,1576.5,1535.699951171875,1545.0,3168457
ADANIPORTS.NS,2026-02-18,1550.800048828125,1565.0,1540.0,1565.0,1326139
ADANIPORTS.NS,2026-02-19,1513.300048828125,1550.800048828125,1506.699951171875,1550.0,984392
ADANIPORTS.NS,2026-02-20,1511.5,1529.199951171875,1505.199951171875,1513.300048828125,1126987
ADANIPORTS.NS,2026-02-23,1555.800048828125,1564.5,1510.800048828125,1511.0,3113728
ADANIPORTS.NS,2026-02-24,1555.4000244140625,1564.0,1536.4000244140625,1553.699951171875,1360612
ADANIPORTS.NS,2026-02-25,1528.699951171875,1584.0,1518.5,1567.0,2153982
ADANIPORTS.NS,2026-02-26,1550.5999755859375,1554.5999755859375,1526.0,1537.5999755859375,1353287
ADANIPORTS.NS,2026-02-27,1521.0,1545.0999755859375,1516.199951171875,1545.0,1596106
ADANIPORTS.NS,2026-03-02,1470.300048828125,1497.300048828125,1430.0,1462.0,4207514
ADANIPORTS.NS,2026-03-04,1434.4000244140625,1450.5,1409.0,1435.0,3386838
ADANIPORTS.NS,2026-03-05,1499.300048828125,1505.5,1447.199951171875,1447.199951171875,3236481
ADANIPORTS.NS,2026-03-06,1477.5,1497.800048828125,1470.0,1489.0,2576061
ADANIPORTS.NS,2026-03-09,1421.300048828125,1436.0999755859375,1405.0,1405.0,4874245
ADANIPORTS.NS,2026-03-10,1424.0999755859375,1470.300048828125,1416.5,1450.0,2706284
ADANIPORTS.NS,2026-03-11,1410.800048828125,1454.9000244140625,1405.699951171875,1425.0,2212011
ADANIPORTS.NS,2026-03-12,1391.5,1418.5999755859375,1375.300048828125,1402.5,2699173
ADANIPORTS.NS,2026-03-13,1363.199951171875,1390.0,1354.0,1388.699951171875,2688559
ADANIPORTS.NS,2026-03-16,1373.9000244140625,1383.0999755859375,1347.0,1356.5999755859375,3322087
ADANIPORTS.NS,2026-03-17,1365.5,1379.0,1351.199951171875,1379.0,2605905
ADANIPORTS.NS,2026-03-18,1401.9000244140625,1411.0999755859375,1367.0999755859375,1367.0999755859375,1956685
ADANIPORTS.NS,2026-03-19,1356.0,1379.5999755859375,1350.5,1377.0,2160622
ADANIPORTS.NS,2026-03-20,1365.4000244140625,1393.5,1358.0,1364.9000244140625,4213342
ADANIPORTS.NS,2026-03-23,1303.5999755859375,1350.0,1293.5,1350.0,3361416
ADANIPORTS.NS,2026-03-24,1344.199951171875,1361.0,1313.5999755859375,1343.0,3132212
ADANIPORTS.NS,2026-03-25,1375.9000244140625,1392.699951171875,1354.800048828125,1359.699951171875,1856531
ADANIPORTS.NS,2026-03-27,1337.800048828125,1375.0,1330.0999755859375,1375.0,2667313
APOLLO.NS,2025-11-18,274.0,280.04998779296875,272.5,280.04998779296875,1411977
APOLLO.NS,2025-11-19,279.3999938964844,283.0,270.5,274.70001220703125,3051016
APOLLO.NS,2025-11-20,283.29998779296875,285.8999938964844,278.25,280.70001220703125,2687882
APOLLO.NS,2025-11-21,271.70001220703125,282.1000061035156,271.0,282.0,2428829
APOLLO.NS,2025-11-24,259.70001220703125,272.5,258.1499938964844,272.0,2463187
APOLLO.NS,2025-11-25,272.6499938964844,272.6499938964844,256.54998779296875,262.29998779296875,3532650
APOLLO.NS,2025-11-26,271.29998779296875,277.29998779296875,270.0,273.1000061035156,2769588
APOLLO.NS,2025-11-27,267.20001220703125,272.8999938964844,266.0,272.0,1388243
APOLLO.NS,2025-11-28,263.20001220703125,268.95001220703125,262.5,267.20001220703125,1464371
APOLLO.NS,2025-12-01,268.29998779296875,273.0,264.1000061035156,264.1499938964844,1809987
APOLLO.NS,2025-12-02,280.3500061035156,281.5,265.0,267.3999938964844,5836826
APOLLO.NS,2025-12-03,270.8500061035156,280.54998779296875,269.6000061035156,280.54998779296875,2453555
APOLLO.NS,2025-12-04,265.95001220703125,270.8999938964844,265.1000061035156,270.79998779296875,1636444
APOLLO.NS,2025-12-05,261.8999938964844,270.1000061035156,260.0,267.0,2017630
APOLLO.NS,2025-12-08,248.8000030517578,261.6000061035156,248.8000030517578,260.95001220703125,2254389
APOLLO.NS,2025-12-09,240.1999969482422,244.0,236.39999389648438,242.0,4637115
APOLLO.NS,2025-12-10,231.1999969482422,246.0,230.0,240.1999969482422,3037250
APOLLO.NS,2025-12-11,224.8000030517578,232.75,219.64999389648438,232.75,4560764
APOLLO.NS,2025-12-12,236.0,236.0,228.0,228.0,2258666
APOLLO.NS,2025-12-15,236.0,239.85000610351562,230.0,236.25,3576278
APOLLO.NS,2025-12-16,228.60000610351562,236.0,227.75,236.0,1528020
APOLLO.NS,2025-12-17,223.5500030517578,229.89999389648438,222.0500030517578,228.5500030517578,1700548
APOLLO.NS,2025-12-18,226.64999389648438,229.5,220.64999389648438,223.5500030517578,2350265
APOLLO.NS,2025-12-19,237.9499969482422,237.9499969482422,227.10000610351562,230.0,3537824
APOLLO.NS,2025-12-22,249.8000030517578,249.8000030517578,238.0,240.14999389648438,2440065
APOLLO.NS,2025-12-23,262.25,262.25,253.0,254.0,2910946
APOLLO.NS,2025-12-24,263.0,274.1000061035156,258.6499938964844,265.0,7759584
APOLLO.NS,2025-12-26,267.54998779296875,275.0,261.20001220703125,266.0,6720205
APOLLO.NS,2025-12-29,262.6000061035156,273.8999938964844,260.1000061035156,271.0,3164007
APOLLO.NS,2025-12-30,259.8500061035156,263.6499938964844,253.14999389648438,263.0,2054400
APOLLO.NS,2025-12-31,272.0,272.79998779296875,260.6000061035156,260.6000061035156,6829259
APOLLO.NS,2026-01-01,276.0,280.0,268.0,271.8999938964844,5182472
APOLLO.NS,2026-01-02,271.8999938964844,279.1499938964844,268.25,276.95001220703125,3298677
APOLLO.NS,2026-01-05,267.75,276.79998779296875,267.1000061035156,272.70001220703125,2732286
APOLLO.NS,2026-01-06,266.54998779296875,270.79998779296875,265.5,267.75,1479114
APOLLO.NS,2026-01-07,262.25,266.5,260.5,266.5,1384182
APOLLO.NS,2026-01-08,253.10000610351562,268.0,251.5,262.0,2338078
APOLLO.NS,2026-01-09,246.14999389648438,259.45001220703125,242.10000610351562,253.10000610351562,2991952
APOLLO.NS,2026-01-12,251.35000610351562,253.25,239.0500030517578,247.5,3110209
APOLLO.NS,2026-01-13,248.89999389648438,254.5,246.0,252.9499969482422,1509634
APOLLO.NS,2026-01-14,247.8000030517578,251.0,247.0500030517578,248.85000610351562,1109585
APOLLO.NS,2026-01-15,247.8000030517578,247.8000030517578,247.8000030517578,247.8000030517578,0
APOLLO.NS,2026-01-16,245.85000610351562,249.85000610351562,245.0,247.8000030517578,1096805
APOLLO.NS,2026-01-19,239.35000610351562,245.6999969482422,238.39999389648438,244.64999389648438,2001390
APOLLO.NS,2026-01-20,227.39999389648438,243.6999969482422,227.39999389648438,240.89999389648438,2531163
APOLLO.NS,2026-01-21,222.4499969482422,229.8000030517578,218.0,223.9499969482422,3864216
APOLLO.NS,2026-01-22,232.3000030517578,233.5500030517578,224.1999969482422,227.39999389648438,3029439
APOLLO.NS,2026-01-23,222.39999389648438,237.3000030517578,221.1999969482422,235.0,2165570
APOLLO.NS,2026-01-27,229.6999969482422,230.8000030517578,220.6999969482422,223.5,2936041
APOLLO.NS,2026-01-28,241.14999389648438,241.14999389648438,231.35000610351562,232.0,2582383
APOLLO.NS,2026-01-29,253.1999969482422,253.1999969482422,248.0,252.85000610351562,1594340
APOLLO.NS,2026-01-30,260.75,264.3999938964844,246.35000610351562,252.89999389648438,5855703
APOLLO.NS,2026-02-02,246.64999389648438,255.5,236.64999389648438,248.4499969482422,3418827
APOLLO.NS,2026-02-03,249.75,258.95001220703125,247.64999389648438,258.0,2461332
APOLLO.NS,2026-02-04,249.14999389648438,251.5500030517578,245.5,250.9499969482422,1712034
APOLLO.NS,2026-02-05,245.10000610351562,251.0,243.60000610351562,250.0,1477298
APOLLO.NS,2026-02-06,240.85000610351562,243.39999389648438,237.39999389648438,243.0,1459625
APOLLO.NS,2026-02-09,250.14999389648438,251.6999969482422,243.0,246.0,3074162
APOLLO.NS,2026-02-10,242.9499969482422,256.6499938964844,241.64999389648438,254.5,4379834
APOLLO.NS,2026-02-11,240.39999389648438,244.8000030517578,236.0,243.9499969482422,2129156
APOLLO.NS,2026-02-12,240.8000030517578,244.25,238.35000610351562,241.0,1843866
APOLLO.NS,2026-02-13,231.85000610351562,238.4499969482422,230.0,238.4499969482422,1676180
APOLLO.NS,2026-02-16,230.64999389648438,233.60000610351562,227.0500030517578,231.39999389648438,1368656
APOLLO.NS,2026-02-17,232.0,235.0,229.5,230.64999389648438,1586277
APOLLO.NS,2026-02-18,235.85000610351562,238.25,231.5,233.0,1416642
APOLLO.NS,2026-02-19,231.39999389648438,239.3000030517578,230.75,237.0,1253560
APOLLO.NS,2026-02-20,232.9499969482422,239.8000030517578,229.0,231.0,2123619
APOLLO.NS,2026-02-23,230.60000610351562,235.60000610351562,228.10000610351562,235.0,1578079
APOLLO.NS,2026-02-24,238.60000610351562,247.5,228.10000610351562,230.89999389648438,4997751
APOLLO.NS,2026-02-25,239.10000610351562,242.5500030517578,237.5500030517578,240.0,1442888
APOLLO.NS,2026-02-26,248.25,258.1499938964844,239.0,239.0,5518815
APOLLO.NS,2026-02-27,237.8000030517578,242.14999389648438,234.0,240.1999969482422,3276720
APOLLO.NS,2026-03-02,214.02000427246094,241.0,214.02000427246094,228.39999389648438,14503872
APOLLO.NS,2026-03-04,212.0399932861328,217.47000122070312,203.27999877929688,209.0,10816404
APOLLO.NS,2026-03-05,214.60000610351562,219.39999389648438,213.1999969482422,216.39999389648438,6147241
APOLLO.NS,2026-03-06,220.27000427246094,227.6999969482422,214.63999938964844,216.3000030517578,7726681
APOLLO.NS,2026-03-09,209.6999969482422,218.8300018310547,208.0,218.0,4614758
APOLLO.NS,2026-03-10,217.6699981689453,219.75,209.72000122070312,214.88999938964844,6522311
APOLLO.NS,2026-03-11,212.66000366210938,223.50999450683594,210.8000030517578,218.0,4085205
APOLLO.NS,2026-03-12,210.83999633789062,212.89999389648438,204.64999389648438,210.99000549316406,5050945
APOLLO.NS,2026-03-13,200.6699981689453,209.5500030517578,199.57000732421875,208.0,4400391
APOLLO.NS,2026-03-16,194.8699951171875,203.88999938964844,193.5,200.6699981689453,7275327
APOLLO.NS,2026-03-17,202.10000610351562,203.3000030517578,196.0,196.0,8656605
APOLLO.NS,2026-03-18,206.2899932861328,207.0,201.22000122070312,204.0,6102802
APOLLO.NS,2026-03-19,196.3699951171875,203.0,195.61000061035156,200.0,4431627
APOLLO.NS,2026-03-20,198.6300048828125,202.97999572753906,196.5,198.41000366210938,4079398
APOLLO.NS,2026-03-23,188.72000122070312,195.5,185.77999877929688,195.5,5339620
APOLLO.NS,2026-03-24,199.72999572753906,201.75,191.5,192.99000549316406,6923872
APOLLO.NS,2026-03-25,197.6699981689453,204.4499969482422,195.89999389648438,201.5,5114900
APOLLO.NS,2026-03-27,189.49000549316406,197.07000732421875,187.52999877929688,197.07000732421875,10347073
APOLLOHOSP.NS,2025-11-18,7375.7080078125,7464.090670962105,7363.224580813969,7440.122491124924,285148
APOLLOHOSP.NS,2025-11-19,7449.1103515625,7472.079856601505,7322.278736781907,7409.163386277273,454714
APOLLOHOSP.NS,2025-11-20,7413.158203125,7481.068045212094,7405.168809938283,7471.081303728698,228411
APOLLOHOSP.NS,2025-11-21,7381.20068359375,7425.142346437496,7371.713279116123,7415.654941959869,138622
APOLLOHOSP.NS,2025-11-24,7344.7490234375,7411.160854297327,7322.278855101469,7389.1900230354295,751685
APOLLOHOSP.NS,2025-11-25,7320.78076171875,7399.676018546495,7304.801975525789,7399.176681477964,237415
APOLLOHOSP.NS,2025-11-26,7383.1982421875,7392.186309843349,7298.810273640923,7331.766521712368,272489
APOLLOHOSP.NS,2025-11-27,7312.79150390625,7386.194054338084,7300.30807696206,7380.202009404874,243681
APOLLOHOSP.NS,2025-11-28,7325.7744140625,7349.243257185732,7290.321480833788,7320.2817060974885,299937
APOLLOHOSP.NS,2025-12-01,7277.837890625,7371.713261015223,7272.345182783019,7365.221879020154,227568
APOLLOHOSP.NS,2025-12-02,7232.3984375,7289.322865964167,7220.414347297017,7277.838112852975,329723
APOLLOHOSP.NS,2025-12-03,7174.47509765625,7247.3783106474675,7141.019513612335,7190.453884065284,329160
APOLLOHOSP.NS,2025-12-04,7191.45263671875,7217.917501997606,7148.5096477757,7174.475175973823,306183
APOLLOHOSP.NS,2025-12-05,7179.9677734375,7209.927997820715,7137.524122227946,7191.452526117732,260117
APOLLOHOSP.NS,2025-12-08,7086.591796875,7209.428717818577,7072.61035871882,7147.510920269782,287363
APOLLOHOSP.NS,2025-12-09,7081.5986328125,7171.978646388798,7049.641058951267,7090.586700460971,560843
